Node,degree,betweenness,closeness,eigenvector
Biomaibacter,0.0558659217877095,0.0011345292249217505,0.3405639913232104,0.029368488154965858
Caldifermentibacillus,0.08379888268156425,0.001149343311211911,0.3458149779735683,0.04005100914390205
Catalinimonas,0.111731843575419,0.010489740935982674,0.3369098712446352,0.03837725302336787
Chitinimonas,0.1340782122905028,0.01587326372183642,0.3925,0.07158857594781512
Chondrinema,0.02793296089385475,7.485656541943191e-05,0.2902033271719039,0.009922379575401648
Clostridium,0.16201117318435754,0.02723175202575475,0.4025641025641026,0.10226982499905127
Deinococcus,0.0558659217877095,5.4016839949087354e-05,0.3277661795407098,0.031109493213010975
Flavobacterium,0.09497206703910614,0.0032018172094482947,0.34811529933481156,0.044231178622306175
Frederiksenia,0.0893854748603352,0.0057735143086522665,0.3465783664459161,0.04013317570944752
Fretibacter,0.0670391061452514,0.0033541319735659082,0.30724070450097846,0.02051659438481485
Halalkalicoccus,0.12849162011173185,0.011217321943866342,0.38765432098765434,0.09135994965404723
Halorussus,0.1005586592178771,0.002480719428618348,0.35201793721973096,0.05133653185633912
Actinobaculum,0.19553072625698326,0.0332799359847727,0.4577259475218659,0.19709857810818632
Aeromonas,0.0446927374301676,0.006588124535869175,0.37922705314009664,0.05009149697158981
Aggregatibacter,0.18994413407821228,0.02938856926455847,0.43977591036414565,0.1773691345837557
Alloyangia,0.1340782122905028,0.008777646359991315,0.3954659949622166,0.12202768358042415
Alphabaculovirus,0.20670391061452514,0.02894313885777205,0.47005988023952094,0.2081831192930484
Anaerobutyricum,0.1564245810055866,0.011736191788325565,0.4254742547425474,0.1599652072011066
Anaeromyxobacter,0.05027932960893855,0.0002492202228612253,0.3642691415313225,0.05464087290298323
Anaerostipes,0.13966480446927373,0.006726215241769952,0.4025641025641026,0.1257832978177283
Aquipseudomonas,0.1675977653631285,0.01390214278435499,0.4498567335243553,0.17573988010319244
Atopobium,0.16201117318435754,0.03263076771737302,0.43854748603351956,0.16604996666126084
Audreyjarvisvirus,0.16201117318435754,0.00870368062862504,0.4410112359550562,0.17661843210662265
Aureibacter,0.10614525139664804,0.02893072173672858,0.4254742547425474,0.10369430775893626
Aureimonas,0.1229050279329609,0.017145594994517305,0.42318059299191374,0.13454258369757102
Australozyma,0.1564245810055866,0.016535535216789514,0.4410112359550562,0.17130180509123002
Babesia,0.10614525139664804,0.007120856031617063,0.36511627906976746,0.08468089148344601
Basilea,0.20670391061452514,0.02873531548440258,0.44857142857142857,0.19384309028155883
Brevibacillus,0.2122905027932961,0.03157466384117594,0.47005988023952094,0.2141656192142827
Caldinitratiruptor,0.1340782122905028,0.021892817880544507,0.39348370927318294,0.08904640829515384
Caminibacter,0.2011173184357542,0.05524750715273331,0.4743202416918429,0.20004656648156804
Catenovulum,0.1564245810055866,0.07292816276377985,0.42779291553133514,0.13371015277313725
Crocosphaera,0.11731843575418995,0.006875337878527139,0.3925,0.10737020345816381
Curculioniphilus,0.16201117318435754,0.02995598466309031,0.4447592067988669,0.16757326222552368
Desulfoscipio,0.19553072625698326,0.03206343896562012,0.4373259052924791,0.1753952079364785
Dolosigranulum,0.0670391061452514,0.0037304534485297874,0.3764988009592326,0.07749221109397653
Eleftheria,0.11731843575418995,0.008057456425050286,0.3738095238095238,0.09757851398370798
Enterococcus,0.0893854748603352,0.00027956437873921886,0.36768149882903983,0.09608678904996157
Frigidibacter,0.1675977653631285,0.030765562220384946,0.45375722543352603,0.16873803238921772
Frigoribacterium,0.15083798882681565,0.02617734931509195,0.43370165745856354,0.15171997816076338
Haloplanus,0.1229050279329609,0.005458467079686717,0.40992167101827676,0.12175526824677987
Aeribacillus,0.0335195530726257,0.000591277563062134,,
Aristophania,0.0223463687150838,0.0003075764233255916,,
Bremerella,0.0446927374301676,0.0006101834996756848,,
Delftia,0.02793296089385475,0.0005398280082857321,,
Flaviflexus,0.06145251396648045,0.001171084528218418,,
Georgenia,0.02793296089385475,0.00040950408158995185,,
Halolamina,0.03910614525139665,0.001092882699498731,,
Aerococcus,0.05027932960893855,6.075306903880126e-05,,
Allotamlana,0.0446927374301676,0.0002847846815582676,,
Amylolactobacillus,0.0558659217877095,0.0005100492899438352,,
Aquiluna,0.03910614525139665,2.0923566212625278e-05,,
Azospira,0.05027932960893855,6.075306903880126e-05,,
Dehalococcoides,0.0446927374301676,2.727536309860081e-05,,
Flagellimonas,0.0446927374301676,2.727536309860081e-05,,
Haloprofundus,0.05027932960893855,6.075306903880126e-05,,
Aeromicrobium,0.0558659217877095,0.003236096626067756,0.35044642857142855,0.04310872730273711
Desemzia,0.08379888268156425,0.0067013455344909975,0.3747016706443914,0.07314837633941741
Ferriphaselus,0.1229050279329609,0.01321891297682125,0.41534391534391535,0.11796978970238793
Carsonella,0.0111731843575419,0.0,0.2940074906367041,0.004807813821304878
Agathobaculum,0.0111731843575419,0.0,,
Aquimarina,0.0111731843575419,0.0,,
Claveliimonas,0.0111731843575419,0.0,,
Aggregatimonas,0.0111731843575419,0.0,0.306640625,0.00824919091368405
Aquaspirillum,0.0223463687150838,0.0006699356256987914,0.34505494505494505,0.020504046822925847
Brettanomyces,0.03910614525139665,0.002367735337972658,0.33052631578947367,0.029859600888439083
Eneladusvirus,0.09497206703910614,0.028982473977064178,0.35044642857142855,0.05044781345554415
Haemophilus,0.08379888268156425,0.002970376549446437,0.3347547974413646,0.05947587280416386
Haliotispira,0.15083798882681565,0.03431077330588441,0.4301369863013699,0.13863760558447913
Halovivax,0.0782122905027933,0.003541873343983928,0.3642691415313225,0.06815559201061212
Akanthomyces,0.0111731843575419,0.0,0.2603648424543947,0.002240403745814262
Alkalibacterium,0.02793296089385475,0.00018010747734798697,0.2706896551724138,0.003292824442005958
Algicella,0.0893854748603352,0.0027960517612915154,0.36009174311926606,0.0804268150954675
Allobranchiibius,0.15083798882681565,0.02630923186901137,0.41424802110817943,0.12109652259986743
Aureispira,0.111731843575419,0.004965881028736671,0.3925,0.1012279528542553
Brochothrix,0.111731843575419,0.021433438570750203,0.36511627906976746,0.07070296242260597
Cardiobacterium,0.1005586592178771,0.005594148853861189,0.36682242990654207,0.07803213139802927
Cryobacterium,0.13966480446927373,0.01009983983201484,0.4077922077922078,0.13009662527203586
Dorea,0.0223463687150838,0.0,0.29678638941398866,0.012407232745158092
Fusobacterium,0.1229050279329609,0.008728184995953335,0.40153452685422,0.11023247352776921
Galbibacter,0.1452513966480447,0.04628394289673705,0.4109947643979058,0.10076301245333269
Gracilibacillus,0.111731843575419,0.009978938697740558,0.31781376518218624,0.045718617284327925
Halanaerobium,0.111731843575419,0.01247146587032964,0.40463917525773196,0.11246358196721494
Herbaspirillum,0.111731843575419,0.004456287121162112,0.38765432098765434,0.10359533031310415
Brachybacterium,0.01675977653631285,0.0002945474117586674,0.31274900398406374,0.009012175459193066
Hamiltonella,0.1005586592178771,0.01973909305312349,0.3442982456140351,0.04345060703150508
Alienimonas,0.0111731843575419,0.0,0.2870201096892139,0.005312186818949957
Changchengzhania,0.0446927374301676,0.00955789894302232,0.3326271186440678,0.01869552986679428
Chitinibacter,0.0223463687150838,0.0,0.270223752151463,0.0032031619364660023
Dysosmobacter,0.02793296089385475,8.369426485050111e-05,0.2706896551724138,0.004398165757352836
Alkalihalophilus,0.0335195530726257,0.00019811097427066286,0.2962264150943396,0.01639594517003148
Duganella,0.05027932960893855,0.008290063676068497,0.357630979498861,0.03295114711708521
Alternaria,0.02793296089385475,0.0002524498535763106,0.30019120458891013,0.010206356282131006
Auraticoccus,0.0111731843575419,0.0,0.2638655462184874,0.003142546733217069
Chazhemtobacterium,0.0335195530726257,0.00010764664830563776,0.3048543689320388,0.014268945456669405
Citricoccus,0.01675977653631285,0.00043828439515108746,0.28390596745027125,0.003083409847306029
Citrifermentans,0.06145251396648045,0.019666819010779397,0.35926773455377575,0.03704174701114232
Gallibacterium,0.01675977653631285,0.0,0.2744755244755245,0.005327651968716138
Anaerotruncus,0.07262569832402235,0.005912544528924786,0.37922705314009664,0.05904172193864991
Aquabacter,0.0782122905027933,0.0029492899572195305,0.3102766798418972,0.024187895041214512
Capsulimonas,0.10614525139664804,0.00937094943687491,0.31717171717171716,0.04436621258264654
Desulfitobacterium,0.07262569832402235,0.003604238502352603,0.3060428849902534,0.02720443201895821
Electrothrix,0.03910614525139665,0.053104125673276395,0.34505494505494505,0.026258289707110367
Heliomicrobium,0.08379888268156425,0.01610990899582073,0.31462925851703405,0.02555143833142414
Aurantimonas,0.0446927374301676,0.00014488859946505136,0.2528180354267311,0.009912012107652001
Caulobacter,0.02793296089385475,5.528274547929448e-05,0.2945590994371482,0.012970677244960843
Arenibacter,0.05027932960893855,0.00014923066817166633,0.36511627906976746,0.057658943370871116
Alphaentomopoxvirus,0.0111731843575419,0.0,0.2692967409948542,0.00333557132822952
Christensenella,0.03910614525139665,0.0007124136216265562,0.2778761061946903,0.009307135222407085
Amedibacterium,0.02793296089385475,2.002168835863281e-05,0.24492979719188768,0.004856649582766036
Amylibacter,0.0111731843575419,0.0,,
Desulfomonile,0.0111731843575419,0.0,,
Desulfotalea,0.0111731843575419,0.0,,
Geosporobacter,0.0223463687150838,0.0,0.32914046121593293,0.02352337307788865
Endoriftia,0.08379888268156425,0.013251500161623225,0.3685446009389671,0.04585554213872983
Aquincola,0.05027932960893855,0.0025321524309634157,0.32914046121593293,0.0269537262926026
Anatilimnocola,0.03910614525139665,0.033032968617036834,0.2725694444444444,0.0022335057786834643
Arsenicicoccus,0.02793296089385475,0.0049547004791496655,0.21595598349381018,0.00015462662313036327
Clostridioides,0.01675977653631285,2.0923566212625278e-05,0.21506849315068494,0.00014782661939752512
Ekhidna,0.01675977653631285,3.3477705940200446e-05,0.21536351165980797,0.00010572234081207716
Faustvirus,0.0223463687150838,0.004827066725252652,0.21565934065934067,0.0001503955298844335
Halocatena,0.02793296089385475,0.015319313956261365,0.26475548060708265,0.0012066839181943654
Aquicella,0.06145251396648045,0.0050682665855179354,0.2492063492063492,0.009387055431917453
Chromohalobacter,0.0558659217877095,0.0007729413447222501,0.3036750483558994,0.013016501255162233
Evansella,0.0558659217877095,0.0007729413447222501,0.3036750483558994,0.013016501255162233
Ferrimonas,0.0558659217877095,0.0007729413447222501,0.3036750483558994,0.013016501255162233
Haloterrigena,0.0558659217877095,0.004813003568177052,0.24841772151898733,0.009014575882003412
Croceimicrobium,0.0111731843575419,0.0,0.2,0.0007671504160876098
Chloroherpeton,0.0446927374301676,0.0070350477307971355,0.35044642857142855,0.0237878110354483
Cutaneotrichosporon,0.02793296089385475,0.0002618209877846178,0.2720970537261698,0.004308115189970375
Cylindrospermum,0.02793296089385475,0.0002027556427785252,0.292910447761194,0.007155886622927533
Egbenema,0.0111731843575419,0.0,,
Halocella,0.0111731843575419,0.0,0.17800453514739228,1.2716146492311356e-05
Epidermidibacterium,0.02793296089385475,4.9223758156794065e-05,0.29182156133828996,0.011992200700052521
Diaphorobacter,0.01675977653631285,0.0,0.25,0.005182996742229754
Gulosibacter,0.0446927374301676,0.0,0.2768959435626102,0.01400616319213294
Dyothetapapillomavirus,0.0111731843575419,0.0,0.2638655462184874,0.00371724347741742
Chromobacterium,0.01675977653631285,0.0,0.2540453074433657,0.0028157370764567116
Glaesserella,0.02793296089385475,0.0008109478443160537,0.2984790874524715,0.008647573931173774
Dolichospermum,0.0111731843575419,0.0,0.2652027027027027,0.001672785544105079
Clavibacter,0.0111731843575419,0.0,0.2569558101472995,0.0019910183821287655
Flavisolibacter,0.0111731843575419,0.0,0.3108910891089109,0.011120815506590977
